video_id,main_gloss,og_gloss,dominant_start_handshape,non_dominant_start_handshape,dominant_end_handshape,non_dominant_end_handshape,video_file,handedness,variant_1,variant_2,compounded_word,notes
757,A LEVEL ABOVE,A-LEVEL-ABOVE,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2011_07_19_Brady_scene44-camera1.mov,1,,,,
758,A LOT,A-LOT,5,5,5,5,ASL_2008_01_11_scene12-camera1.mov,1,,,,
759,A LOT,A-LOT,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_02_01_scene25-camera1.mov,1,,,,
760,A LOT,A-LOT,5,5,5,5,ASL_2008_05_12a_scene10-camera1.mov,1,,,,
761,A LOT,A-LOT,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_05_29a_scene15-camera1.mov,1,,,,
762,A LOT,A-LOT,5,5,crvd-5,crvd-5,ASL_2008_08_04_scene9-camera1.mov,1,,,,
763,A LOT,A-LOT,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_08_13_scene21-camera1.mov,1,,,,
764,A LOT,A-LOT,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2011_06_08_Brady_scene11-camera1.mov,1,,,,
765,A LOT,A-LOT,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2011_06_14_Brady_scene14-camera1.mov,1,,,,
766,A LOT,A-LOT,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2011_06_14_Brady_scene37-camera1.mov,1,,,,
767,ABANDON,ABANDON,S,S,5,5,ASL_2008_01_11_scene5-camera1.mov,1,,,,
768,ABANDON,ABANDON,S,S,5,5,ASL_2008_05_12a_scene3-camera1.mov,1,,,,
769,ABANDON,ABANDON,S,S,5,5,ASL_2011_06_08_Brady_scene6-camera1.mov,1,,,,
152,ABORTION,ABORTION,5,,5,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene5-camera1.mov,1,,,,
650,ABORTION,ABORTION,S,B-L,crvd-5,B-L,ASL_2008_05_12a_scene4-camera1.mov,1,,,,
771,ABORTION,ABORTION,crvd-5,B-L,5,B-L,ASL_2008_01_11_scene5-camera1.mov,1,,,,
772,ABORTION,ABORTION,5-C-L,5,5,5,ASL_2008_08_04_scene4-camera1.mov,1,,,,
590,ABOUT,ABOUT,1,flat-O,1,flat-O,ASL_2008_01_11_scene5-camera1.mov,1,,,,
591,ABOUT,ABOUT,1,flat-O,1,flat-O,ASL_2008_08_04_scene4-camera1.mov,1,,,,
773,ABOUT,ABOUT,1,1,1,1,ASL_2008_05_12a_scene4-camera1.mov,1,,,,
774,ABOVE,ABOVE,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_01_11_scene5-camera1.mov,1,,,,
775,ABOVE,ABOVE,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_08_04_scene4-camera1.mov,1,,,,
776,ABOVE,ABOVE,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_05_12a_scene4-camera1.mov,1,,,,
777,ABOVE,ABOVE,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2008_05_12a_scene4-camera1.mov,1,,,,
778,ABSENT,ABSENT,1,25,1,25,ASL_2008_02_15_scene6-camera1.mov,1,,,,
779,ABSENT,ABSENT,1,25,1,25,ASL_2011_07_19_Brady_scene3-camera1.mov,1,,,,
780,ABSTRACT,ABSTRACT,5,5,5,5,ASL_2010_08_10_Liz_additional_lexicon_signs_scene5-camera1.mov,1,,,,
781,ABSTRACT,ABSTRACT,5,5,5,5,ASL_2011_06_14_Brady_scene26-camera1.mov,1,,,,
782,ABUSE,ABUSE,A,1,A,1,ASL_2008_01_11_scene35-camera1.mov,1,,,,
783,ABUSE,ABUSE,A,1,A,1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene23-camera1.mov,1,,,,
784,ABUSE,ABUSE,S,1,S,1,ASL_2011_06_08_Brady_scene8-camera1.mov,1,,,,
785,ABUSE,ABUSE,S,1,S,1,ASL_2011_06_08_Brady_scene17-camera1.mov,1,,,,
786,ABUSE,ABUSE,S,1,S,1,ASL_2008_05_12a_scene23-camera1.mov,1,,,,
787,ABUSE,ABUSE,S,1,S,1,ASL_2008_08_04_scene24-camera1.mov,1,,,,
788,ABUSE,ABUSE,S,1,S,1,ASL_2008_05_12a_scene23-camera1.mov,1,,,,
789,ACCEPT,ACCEPT,5,5,flat-O,flat-O,ASL_2008_01_11_scene5-camera1.mov,1,,,,
790,ACCEPT,ACCEPT,5,5,flat-O,flat-O,ASL_2008_05_12a_scene4-camera1.mov,1,,,,
791,ACCEPT,ACCEPT,5,5,flat-O,flat-O,ASL_2008_08_04_scene4-camera1.mov,1,,,,
792,ACCEPT,ACCEPT,5,5,flat-O,flat-O,ASL_2006_10_10_scene2-camera1.mov,1,,,,
793,ACCEPT,ACCEPT,5,5,flat-O,flat-O,ASL_2007_05_24_scene5-camera1.mov,1,,,,
377,ACCIDENT,ACCIDENT,3,3,S,A,ASL_2008_05_12a_scene4-camera1.mov,1,,,,
391,ACCIDENT,ACCIDENT,5,5,A,A,ASL_2008_01_11_scene5-camera1.mov,1,,,,
392,ACCIDENT,ACCIDENT,5,5,10,10,ASL_2008_08_04_scene4-camera1.mov,1,,,,
393,ACCIDENT,ACCIDENT,5,5,S,S,ASL_2006_10_10_scene2-camera1.mov,1,,,,
394,ACCIDENT,ACCIDENT,5,5,S,S,ASL_2007_05_24_scene5-camera1.mov,1,,,,
794,ACCIDENT,ACCIDENT,S,S,S,S,ASL_2008_01_11_scene5-camera1.mov,1,,,,
795,ACCIDENT,ACCIDENT,S,S,S,S,ASL_2008_08_04_scene4-camera1.mov,1,,,,
796,ACCOMPANY,ACCOMPANY,A,A,A,A,ASL_2008_01_11_scene5-camera1.mov,1,,,,
797,ACCOMPANY,ACCOMPANY,A,A,A,A,ASL_2008_08_04_scene4-camera1.mov,1,,,,
798,ACQUIRE,ACQUIRE,open-8,open-8,8,8,ASL_2010_08_10_Liz_additional_lexicon_signs_scene5-camera1.mov,1,,,,
799,ACT,ACT,A,A,A,A,ASL_2008_01_18_scene23-camera1.mov,1,,,,
800,ACT,ACT,A,A,A,A,ASL_2008_08_04_scene5-camera1.mov,1,,,,
801,ACT,ACT,A,A,A,A,ASL_2008_08_06_scene23-camera1.mov,1,,,,
802,ACT,ACT,A,A,A,A,ASL_2011_06_14_Brady_scene6-camera1.mov,1,,,,
803,ACT,ACT,10,10,10,10,ASL_2011_07_22_Brady_scene42-camera1.mov,1,,,,
804,ACT,ACT,A,A,A,A,ASL_2008_01_11_scene6-camera1.mov,1,,,,
805,ACT,ACT,10,10,10,10,ASL_2008_05_12a_scene6-camera1.mov,1,,,,
806,ACT,ACT,10,10,10,10,ASL_2008_05_29a_scene3-camera1.mov,1,,,,
39159,ACTOR,ACT+AGENT,10,10,B-L,B-L,ASL_2011_06_14_Brady_scene2-camera1.mov,1,,,ACT+AGENT,
39160,ACTOR,ACT+AGENT,A,A,B-L,B-L,ASL_2008_01_11_scene6-camera1.mov,1,,,ACT+AGENT,
39161,ACTOR,ACT+AGENT,10,10,B-L,B-L,ASL_2008_05_12a_scene6-camera1.mov,1,,,ACT+AGENT,
39162,ACTOR,ACT+AGENT,A,A,B-L,B-L,ASL_2008_08_04_scene5-camera1.mov,1,,,ACT+AGENT,
39163,ACTOR,ACT+AGENT,A,A,B-L,B-L,ASL_2011_06_08_Brady_scene15-camera1.mov,1,,,ACT+AGENT,
807,ACTION,ACTION,C,C,C,C,ASL_2008_01_11_scene6-camera1.mov,1,,,,
808,ACTION,ACTION,crvd-sprd-B,crvd-5,crvd-5,crvd-sprd-B,ASL_2008_01_18_scene20-camera1.mov,1,,,,
809,ACTION,ACTION,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_08_06_scene20-camera1.mov,1,,,,
810,ACTION,ACTION,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_01_11_scene38-camera1.mov,1,,,,
811,ACTION,ACTION,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_08_04_scene5-camera1.mov,1,,,,
812,ACTION,ACTION,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_08_04_scene25-camera1.mov,1,,,,
813,ACTION,ACTION,crvd-sprd-B,crvd-sprd-B,crvd-sprd-B,crvd-sprd-B,ASL_2011_06_08_Brady_scene18-camera1.mov,1,,,,
814,ACTION,ACTION,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2008_05_12a_scene6-camera1.mov,1,,,,
815,ACTION,ACTION,crvd-5,crvd-5,crvd-5,crvd-5,ASL_2006_10_10_scene3-camera1.mov,1,,,,
816,ADAPT,ADAPT,A,A,A,A,ASL_2011_06_08_Brady_scene26-camera1.mov,1,,,,
821,ADDICTED,ADDICTED,X,,X,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene5-camera1.mov,1,,,,
822,ADDRESS,ADDRESS,10,10,10,10,ASL_2008_01_11_scene6-camera1.mov,1,,,,
207837,ADDRESS,ADDRESS,A,A,A,A,ASL_2008_08_04_scene5-camera1.mov,1,,,,
824,ADDRESS,ADDRESS,A,A,A,A,ASL_2008_05_12a_scene6-camera1.mov,1,,,,
153,ADMIT,ADMIT,B-L,,B-L,,ASL_2008_05_12a_scene6-camera1.mov,1,,,,
825,ADMIT,ADMIT,B-L,B-L,B-L,B-L,ASL_2008_01_11_scene7-camera1.mov,1,,,,
826,ADMIT,ADMIT,B-L,B-L,B-L,B-L,ASL_2008_08_04_scene5-camera1.mov,1,,,,
827,TALL ADULT,ADULT-TALL,bent-B-L,,bent-B-L,,ASL_2008_03_28_scene4-camera1.mov,1,,,,
828,TALL ADULT,ADULT-TALL,bent-B-L,,bent-B-L,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene1-camera1.mov,1,,,,
829,TALL ADULT,ADULT-TALL,bent-B-L,,bent-B-L,,ASL_2011_07_19_Brady_scene109-camera1.mov,1,,,,
830,TALL ADULT,ADULT-TALL,bent-B-L,bent-B-L,bent-B-L,bent-B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene1-camera1.mov,1,,,,
831,TALL ADULT,ADULT-TALL,bent-B-L,,bent-B-L,,ASL_2008_02_01_scene4-camera1.mov,1,,,,
832,TALL ADULT,ADULT-TALL,bent-B-L,,bent-B-L,,ASL_2008_05_29a_scene36-camera1.mov,1,,,,
833,TALL ADULT,ADULT-TALL,bent-B-L,,bent-B-L,,ASL_2008_08_13_scene4-camera1.mov,1,,,,
834,TALL ADULT,ADULT-TALL,bent-B-L,,bent-B-L,,ASL_2011_06_14_Brady_scene25-camera1.mov,1,,,,
835,ADULTERY,ADULTERY,B-L,B-L,bent-B-L,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene5-camera1.mov,1,,,,
836,ADVENTUROUS/SNEAKY,ADVENTUROUS/SNEAKY,1,flat-B,1,flat-B,ASL_2008_02_29_scene35-camera1.mov,1,ADVENTUROUS,SNEAKY,,
837,ADVENTUROUS/SNEAKY,ADVENTUROUS/SNEAKY,1,flat-B,1,flat-B,ASL_2010_08_10_Liz_additional_lexicon_signs_scene23-camera1.mov,1,ADVENTUROUS,SNEAKY,,
838,ADVENTUROUS/SNEAKY,ADVENTUROUS/SNEAKY,1,B-L,1,B-L,ASL_2011_07_19_Brady_scene88-camera1.mov,1,ADVENTUROUS,SNEAKY,,
839,ADVENTUROUS/SNEAKY,ADVENTUROUS/SNEAKY,1,B-L,1,B-L,ASL_2011_07_22_Brady_scene53-camera1.mov,1,ADVENTUROUS,SNEAKY,,
840,ADVERTISE,ADVERTISE,S,S,S,S,ASL_2011_07_22_Brady_scene37-camera1.mov,1,,,,
841,ADVERTISE,ADVERTISE,S,S,S,S,ASL_2008_01_11_scene7-camera1.mov,1,,,,
842,ADVERTISE,ADVERTISE,S,S,S,S,ASL_2008_05_12a_scene7-camera1.mov,1,,,,
843,ADVERTISE,ADVERTISE,S,S,S,S,ASL_2008_05_12a_scene7-camera1.mov,1,,,,
844,ADVERTISE,ADVERTISE,S,S,crvd-5,S,ASL_2008_08_04_scene6-camera1.mov,1,,,,
845,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,flat-B,5,flat-B,ASL_2008_01_11_scene7-camera1.mov,1,ADVISE,INFLUENCE,,
847,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,B,5,B,ASL_2008_05_12a_scene7-camera1.mov,1,ADVISE,INFLUENCE,,
849,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,B,5,B,ASL_2008_08_04_scene6-camera1.mov,1,ADVISE,INFLUENCE,,
207647,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,psv,crvd-sprd-B,psv,ASL_2011_06_08_Brady_scene9-camera1.mov,1,ADVISE,INFLUENCE,,
207648,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,psv,crvd-sprd-B,psv,ASL_2006_10_10_scene2-camera1.mov,1,ADVISE,INFLUENCE,,
850,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,B,5,B,ASL_2008_01_11_scene7-camera1.mov,1,ADVISE,INFLUENCE,,
851,ADVISE/INFLUENCE,ADVISE/INFLUENCE,O,psv,crvd-5,psv,ASL_2008_08_04_scene6-camera1.mov,1,ADVISE,INFLUENCE,,
852,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,psv,5,psv,ASL_2007_05_24_scene5-camera1.mov,1,ADVISE,INFLUENCE,,
853,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,B,5,B,ASL_2008_05_12a_scene7-camera1.mov,1,ADVISE,INFLUENCE,,
854,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,S,5,S,ASL_2008_02_01_scene31-camera1.mov,1,ADVISE,INFLUENCE,,
855,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,S,5,S,ASL_2008_08_13_scene26-camera1.mov,1,ADVISE,INFLUENCE,,
856,ADVISE/INFLUENCE,ADVISE/INFLUENCE,flat-O,S,5,S,ASL_2011_06_14_Brady_scene40-camera1.mov,1,ADVISE,INFLUENCE,,
39167,ADVISOR,ADVISE/INFLUENCE+AGENT,flat-O,B,B-L,B-L,ASL_2008_05_12a_scene7-camera1.mov,1,ADVISE,INFLUENCE,AGENT,
39168,ADVISOR,ADVISE/INFLUENCE+AGENT,flat-O,B-L,B-L,B-L,ASL_2008_01_11_scene8-camera1.mov,1,ADVISE,INFLUENCE,AGENT,
39169,ADVISOR,ADVISE/INFLUENCE+AGENT,flat-O,psv,B-L,B-L,ASL_2008_08_04_scene6-camera1.mov,1,ADVISE,INFLUENCE,AGENT,
857,AFRAID,AFRAID,S,S,5,5,ASL_2008_01_18_scene39-camera1.mov,1,,,,
858,AFRAID,AFRAID,S,S,5,5,ASL_2008_02_29_scene23-camera1.mov,1,,,,
859,AFRAID,AFRAID,S,S,5,5,ASL_2008_05_29a_scene19-camera1.mov,1,,,,
860,AFRAID,AFRAID,A,A,5,5,ASL_2008_08_04_scene6-camera1.mov,1,,,,
861,AFRAID,AFRAID,A,A,5,5,ASL_2008_08_06_scene39-camera1.mov,1,,,,
862,AFRAID,AFRAID,S,S,5,5,ASL_2011_06_14_Brady_scene17-camera1.mov,1,,,,
863,AFRAID,AFRAID,S,S,5,5,ASL_2011_07_19_Brady_scene73-camera1.mov,1,,,,
864,AFRAID,AFRAID,S,S,5,5,ASL_2006_10_10_scene24-camera1.mov,1,,,,
865,AFRAID,AFRAID,S,S,5,5,ASL_2007_05_24_scene26-camera1.mov,1,,,,
7459,AFRAID,AFRAID,5,5,5,5,ASL_2008_01_11_scene8-camera1.mov,1,,,,
7460,AFRAID,AFRAID,5,5,5,5,ASL_2011_06_08_Brady_scene9-camera1.mov,1,,,,
7461,AFRAID,AFRAID,5,5,5,5,ASL_2008_05_12a_scene7-camera1.mov,1,,,,
866,AFTERNOON,AFTERNOON,B-L,B-L,B-L,B-L,ASL_2008_08_04_scene7-camera1.mov,1,,,,
867,AFTERNOON,AFTERNOON,B,B,B,B,ASL_2006_10_10_scene2-camera1.mov,1,,,,
868,AFTERNOON,AFTERNOON,flat-B,B,flat-B,B,ASL_2008_05_12a_scene8-camera1.mov,1,,,,
869,AFTERNOON,AFTERNOON,B-L,B-L,B-L,B-L,ASL_2008_05_29a_scene13-camera1.mov,1,,,,
870,AFTERNOON,AFTERNOON,B-L,B-L,B-L,B-L,ASL_2008_05_29a_scene8-camera1.mov,1,,,,
871,AFTERNOON,AFTERNOON,B,B,B,B,ASL_2011_06_08_Brady_scene9-camera1.mov,1,,,,
872,AFTERNOON,AFTERNOON,B,B,B,B,ASL_2007_05_24_scene5-camera1.mov,1,,,,
873,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_01_11_scene9-camera1.mov,1,,,,
875,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_05_12a_scene8-camera1.mov,1,,,,
877,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_08_04_scene7-camera1.mov,1,,,,
879,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2011_06_08_Brady_scene9-camera1.mov,1,,,,
207649,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2011_07_19_Brady_scene116-camera1.mov,1,,,,
207650,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2006_10_10_scene2-camera1.mov,1,,,,
207651,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2007_05_24_scene5-camera1.mov,1,,,,
880,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_05_12a_scene8-camera1.mov,1,,,,
881,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_01_11_scene9-camera1.mov,1,,,,
882,AGAIN,AGAIN,bent-B-L,B-L,bent-B-L,B-L,ASL_2008_08_04_scene7-camera1.mov,1,,,,
883,AGAIN,AGAIN,bent-B,B-L,bent-B,B-L,ASL_2011_06_14_Brady_scene2-camera1.mov,1,,,,
884,AGAINST,AGAINST,B-L,B-L,B-L,B-L,ASL_2008_02_15_scene26-camera1.mov,1,,,,
885,AGAINST,AGAINST,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene22-camera1.mov,1,,,,
886,AGAINST,AGAINST,B,B-L,B,B-L,ASL_2006_10_10_scene2-camera1.mov,1,,,,
887,AGAINST,AGAINST,B,B-L,B,B-L,ASL_2007_05_24_scene5-camera1.mov,1,,,,
888,AGE FIVE,AGE-FIVE,5,,5,,ASL_2011_06_08_Brady_scene5-camera1.mov,1,,,,
889,AGE FOUR,AGE-FOUR,4,,4,,ASL_2011_06_08_Brady_scene5-camera1.mov,1,,,,
890,AGE ONE,AGE-ONE,1,,1,,ASL_2011_06_08_Brady_scene4-camera1.mov,1,,,,
891,AGE TWO,AGE-TWO,V,,V,,ASL_2011_06_08_Brady_scene5-camera1.mov,1,,,,
892,AGENT,AGENT,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene31-camera1.mov,1,,,,
893,AGGRESSIVE,AGGRESSIVE,A,10,A,10,ASL_2008_05_12a_scene8-camera1.mov,1,,,,
894,AGGRESSIVE,AGGRESSIVE,A,A,A,A,ASL_2008_08_04_scene9-camera1.mov,1,,,,
895,AGGRESSIVE,AGGRESSIVE,10,10,10,10,ASL_2011_06_08_Brady_scene9-camera1.mov,1,,,,
896,AGGRESSIVE,AGGRESSIVE,A,A,A,A,ASL_2011_06_08_Brady_scene11-camera1.mov,1,,,,
897,AGGRESSIVE,AGGRESSIVE,A,A,A,A,ASL_2008_01_11_scene13-camera1.mov,1,,,,
898,AGREE,AGREE,1,1,1,1,ASL_2008_05_12a_scene8-camera1.mov,1,,,,
899,AGREE,AGREE,1,1,1,1,ASL_2008_08_04_scene7-camera1.mov,1,,,,
900,AGREE,AGREE,1,1,1,1,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
901,AGREE,AGREE,1,1,1,1,ASL_2006_10_10_scene2-camera1.mov,1,,,,
902,AGREE,AGREE,1,1,1,1,ASL_2007_05_24_scene5-camera1.mov,1,,,,
41024,THINK AND AGREE,THINK+AGREE,1,,1,1,ASL_2008_01_11_scene10-camera1.mov,1,,,THINK+AGREE,
903,AHEAD,AHEAD,A,A,A,A,ASL_2008_01_11_scene10-camera1.mov,1,,,,
904,AHEAD,AHEAD,10,10,10,10,ASL_2008_01_11_scene41-camera1.mov,1,,,,
905,AHEAD,AHEAD,10,10,10,10,ASL_2011_06_08_Brady_scene19-camera1.mov,1,,,,
906,AHEAD,AHEAD,10,10,10,10,ASL_2011_06_08_Brady_scene21-camera1.mov,1,,,,
907,AHEAD,AHEAD,10,10,10,10,ASL_2007_05_24_scene22-camera1.mov,1,,,,
908,AIR,AIR,5,,5,,ASL_2008_05_12a_scene8-camera1.mov,1,,,,
909,AIR PUMP,AIR-PUMP,S,S,S,S,ASL_2008_02_15_scene52-camera1.mov,1,,,,
910,AIR PUMP,AIR-PUMP,S,S,S,S,ASL_2011_07_19_Brady_scene46-camera1.mov,1,,,,
912,AIRPLANE,AIRPLANE,I-L-Y,,I-L-Y,,ASL_2010_08_10_Liz_additional_lexicon_signs_scene8-camera1.mov,1,,,,
913,AIRPLANE,AIRPLANE,I-L-Y,,I-L-Y,,ASL_2008_01_11_scene10-camera1.mov,1,,,,
915,AIRPLANE,AIRPLANE,I-L-Y,,I-L-Y,,ASL_2008_08_04_scene8-camera1.mov,1,,,,
916,AIRPLANE,AIRPLANE,I-L-Y,,I-L-Y,,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
917,AIRPLANE,AIRPLANE,I-L-Y,,I-L-Y,,ASL_2006_10_10_scene2-camera1.mov,1,,,,
918,AIRPLANE,AIRPLANE,I-L-Y,,I-L-Y,,ASL_2007_05_24_scene5-camera1.mov,1,,,,
207655,AIRPLANE,AIRPLANE,bent-L,,bent-L,,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
914,AIRPLANE,AIRPLANE,I-L-Y,,I-L-Y,,ASL_2008_05_12a_scene9-camera1.mov,1,,,,
39333,PILOT,AIRPLANE+AGENT,I-L-Y,,B-L,B-L,ASL_2010_08_10_Liz_additional_lexicon_signs_scene8-camera1.mov,1,,,AIRPLANE+AGENT,
39334,PILOT,AIRPLANE+AGENT,bent-L,,B-L,B-L,ASL_2011_07_19_Brady_scene33-camera1.mov,1,,,AIRPLANE+AGENT,
39335,PILOT,AIRPLANE+AGENT,I-L-Y,,B-L,B-L,ASL_2008_02_15_scene39-camera1.mov,1,,,AIRPLANE+AGENT,
39336,PILOT,AIRPLANE+AGENT,bent-L,,B-L,B-L,ASL_2011_06_14_Brady_scene2-camera1.mov,1,,,AIRPLANE+AGENT,
919,ALARM,ALARM,1,B-L,1,B-L,ASL_2008_01_11_scene10-camera1.mov,1,,,,
920,ALARM,ALARM,D,B-L,D,B-L,ASL_2008_08_04_scene26-camera1.mov,1,,,,
921,ALARM,ALARM,1,B-L,1,B-L,ASL_2008_05_12a_scene9-camera1.mov,1,,,,
922,ALARM,ALARM,1,B-L,1,B-L,ASL_2008_08_04_scene8-camera1.mov,1,,,,
923,ALARM,ALARM,1,B-L,1,B-L,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
924,ALARM,ALARM,1,B-L,1,B-L,ASL_2008_05_12a_scene25-camera1.mov,1,,,,
925,ALCOHOL,ALCOHOL,horns,horns,horns,horns,ASL_2008_02_01_scene51-camera1.mov,1,,,,
926,ALCOHOL,ALCOHOL,horns,horns,horns,horns,ASL_2008_08_13_session2_scene6-camera1.mov,1,,,,
927,ALCOHOL,ALCOHOL,horns,horns,horns,horns,ASL_2011_06_14_Brady_scene50-camera1.mov,1,,,,
928,ALCOHOL,ALCOHOL,horns,horns,horns,horns,ASL_2008_06_10_scene3-camera1.mov,1,,,,
929,ALGEBRA,ALGEBRA,10,10,10,10,ASL_2010_08_10_Liz_additional_lexicon_signs_scene8-camera1.mov,1,,,,
930,ALGEBRA,ALGEBRA,A,A,A,A,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
931,ALL,ALL,B-L,B-L,B-L,B-L,ASL_2008_01_11_scene11-camera1.mov,1,,,,
932,ALL,ALL,B-L,B-L,B-L,B-L,ASL_2008_05_12a_scene9-camera1.mov,1,,,,
933,ALL,ALL,B-L,B-L,B-L,B-L,ASL_2008_08_04_scene8-camera1.mov,1,,,,
934,ALL,ALL,B-L,B-L,B-L,B-L,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
935,ALL,ALL,B-L,B-L,B-L,B-L,ASL_2006_10_10_scene2-camera1.mov,1,,,,
936,ALL,ALL,B-L,B-L,B-L,B-L,ASL_2007_05_24_scene5-camera1.mov,1,,,,
937,ALL AFTERNOON,ALL-AFTERNOON,B,B,B,B,ASL_2008_01_11_scene9-camera1.mov,1,,,,
938,ALL DAY,ALL-DAY,B-L,B-L,B-L,B-L,ASL_2008_01_11_scene11-camera1.mov,1,,,,
939,ALL DAY,ALL-DAY,B-L,B-L,5,B-L,ASL_2008_05_12a_scene9-camera1.mov,1,,,,
940,ALL DAY,ALL-DAY,crvd-B,B-L,B-L,B-L,ASL_2008_08_04_scene8-camera1.mov,1,,,,
941,ALL DAY,ALL-DAY,B,B,5,B,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
942,ALL NIGHT,ALL-NIGHT,B,B,B,B,ASL_2008_01_11_scene11-camera1.mov,1,,,,
943,ALL NIGHT,ALL-NIGHT,B-L,B,B-L,B,ASL_2008_08_04_scene8-camera1.mov,1,,,,
944,ALL NIGHT,ALL-NIGHT,B-xd,psv,B-xd,psv,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
947,ALL NIGHT,ALL-NIGHT,B-L,B-L,bent-B-L,bent-B-L,ASL_2008_05_12a_scene9-camera1.mov,1,,,,
945,ALL NIGHT AFTER MIDNIGHT,ALL-NIGHT-AFTER-MIDNIGHT,B-xd,,B-xd,,ASL_2008_02_15_scene4-camera1.mov,1,,,,
946,ALL NIGHT AFTER MIDNIGHT,ALL-NIGHT-AFTER-MIDNIGHT,B-xd,,B-xd,,ASL_2011_07_19_Brady_scene2-camera1.mov,1,,,,
948,ALL RIGHT,ALL-RIGHT,B-L,B-L,B-L,B-L,ASL_2008_01_11_scene11-camera1.mov,1,,,,
949,ALL RIGHT,ALL-RIGHT,B-L,B-L,B-L,B-L,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
950,ALL RIGHT,ALL-RIGHT,B-L,B-L,B-L,B-L,ASL_2006_10_10_scene2-camera1.mov,1,,,,
951,ALL RIGHT,ALL-RIGHT,B-L,B-L,B-L,B-L,ASL_2007_05_24_scene5-camera1.mov,1,,,,
952,ALL RIGHT,ALL-RIGHT,B-L,B-L,B-L,B-L,ASL_2008_05_12a_scene9-camera1.mov,1,,,,
953,ALL RIGHT,ALL-RIGHT,crvd-B,crvd-B,crvd-B,crvd-B,ASL_2008_08_04_scene8-camera1.mov,1,,,,
5361,ALL RIGHT,ALL-RIGHT,B-L,B-L,B-L,B-L,ASL_2008_02_29_scene15-camera1.mov,1,,,,
5362,ALL RIGHT,ALL-RIGHT,B-L,B-L,B-L,B-L,ASL_2011_07_19_Brady_scene60-camera1.mov,1,,,,
957,ALLERGY,ALLERGY,1,1,1,1,ASL_2011_06_08_Brady_scene10-camera1.mov,1,,,,
40569,ALLERGY,NOSE+OPPOSITE,1,,bent-1,bent-1,ASL_2010_08_10_Liz_additional_lexicon_signs_scene6-camera1.mov,1,,,NOSE+OPPOSITE,
